TractFIPS,tract,usps_zip_pref_state,usps_zip_pref_city,StateAbbr,PlaceName
39113080400,39113080400.0,OH,DAYTON,OH,Dayton
39113080400,39113080400.0,OH,DAYTON,OH,Dayton
39113080700,39113080700.0,OH,DAYTON,OH,Dayton
39113070201,39113070201.0,OH,DAYTON,OH,Dayton
39113070300,39113070300.0,OH,DAYTON,OH,Dayton
39113070300,39113070300.0,OH,DAYTON,OH,Dayton
39113091000,39113091000.0,OH,DAYTON,OH,Dayton
18035002500,18035002500.0,IN,ALEXANDRIA,IN,Muncie
18035002500,18035002500.0,IN,SUMMITVILLE,IN,Muncie
18035002500,18035002500.0,IN,MUNCIE,IN,Muncie
18035002500,18035002500.0,IN,MUNCIE,IN,Muncie
18035002500,18035002500.0,IN,GASTON,IN,Muncie
18035002500,18035002500.0,IN,YORKTOWN,IN,Muncie
18035002401,18035002401.0,IN,ANDERSON,IN,Muncie
18035002401,18035002401.0,IN,MUNCIE,IN,Muncie
18035002401,18035002401.0,IN,MUNCIE,IN,Muncie
18035002401,18035002401.0,IN,DALEVILLE,IN,Muncie
18035002401,18035002401.0,IN,YORKTOWN,IN,Muncie
18057110404,18057110404.0,IN,CARMEL,IN,Carmel
18057110404,18057110404.0,IN,WESTFIELD,IN,Carmel
18097357500,18097357500.0,IN,BEECH GROVE,IN,Indianapolis
18097357500,18097357500.0,IN,INDIANAPOLIS,IN,Indianapolis
18089010900,18089010900.0,IN,GARY,IN,Gary
18141011801,18141011801.0,IN,SOUTH BEND,IN,South Bend
18141011900,18141011900.0,IN,SOUTH BEND,IN,South Bend
18141011202,18141011202.0,IN,SOUTH BEND,IN,South Bend
18141011202,18141011202.0,IN,SOUTH BEND,IN,South Bend
18141011303,18141011303.0,IN,SOUTH BEND,IN,South Bend
18003011702,18003011702.0,IN,OSSIAN,IN,Fort Wayne
18003011702,18003011702.0,IN,YODER,IN,Fort Wayne
18003011702,18003011702.0,IN,FORT WAYNE,IN,Fort Wayne
18003011702,18003011702.0,IN,FORT WAYNE,IN,Fort Wayne
18003011702,18003011702.0,IN,FORT WAYNE,IN,Fort Wayne
18003980002,18003980002.0,IN,FORT WAYNE,IN,Fort Wayne
18003980002,18003980002.0,IN,FORT WAYNE,IN,Fort Wayne
18003980002,18003980002.0,IN,FORT WAYNE,IN,Fort Wayne
18003980002,18003980002.0,IN,FORT WAYNE,IN,Fort Wayne
18003980001,18003980001.0,IN,FORT WAYNE,IN,Fort Wayne
18003980001,18003980001.0,IN,FORT WAYNE,IN,Fort Wayne
18003980001,18003980001.0,IN,FORT WAYNE,IN,Fort Wayne
18003980001,18003980001.0,IN,FORT WAYNE,IN,Fort Wayne
18035001700,18035001700.0,IN,MUNCIE,IN,Muncie
18105000502,18105000502.0,IN,BLOOMINGTON,IN,Bloomington
18163001800,18163001800.0,IN,EVANSVILLE,IN,Evansville
18163001800,18163001800.0,IN,EVANSVILLE,IN,Evansville
18163010202,18163010202.0,IN,EVANSVILLE,IN,Evansville
18163010202,18163010202.0,IN,EVANSVILLE,IN,Evansville
18157010800,18157010800.0,IN,LAFAYETTE,IN,Lafayette
18157010800,18157010800.0,IN,LAFAYETTE,IN,Lafayette
26099982300,26099982300.0,MI,WARREN,MI,Warren
26099982300,26099982300.0,MI,WARREN,MI,Warren
26163532700,26163532700.0,MI,DETROIT,MI,Detroit
26163532700,26163532700.0,MI,DETROIT,MI,Detroit
26163532300,26163532300.0,MI,DETROIT,MI,Detroit
26163532300,26163532300.0,MI,DETROIT,MI,Detroit
26163507800,26163507800.0,MI,HIGHLAND PARK,MI,Detroit
26163510400,26163510400.0,MI,HIGHLAND PARK,MI,Detroit
26163510400,26163510400.0,MI,HAMTRAMCK,MI,Detroit
26163534500,26163534500.0,MI,DETROIT,MI,Detroit
26163504800,26163504800.0,MI,DETROIT,MI,Detroit
26163504800,26163504800.0,MI,DETROIT,MI,Detroit
26163504800,26163504800.0,MI,DETROIT,MI,Detroit
26163522100,26163522100.0,MI,DETROIT,MI,Detroit
26163521300,26163521300.0,MI,DETROIT,MI,Detroit
26163522200,26163522200.0,MI,DETROIT,MI,Detroit
26163985100,26163985100.0,MI,HAMTRAMCK,MI,Detroit
26163543900,26163543900.0,MI,DETROIT,MI,Detroit
26163543900,26163543900.0,MI,DETROIT,MI,Detroit
26163542700,26163542700.0,MI,DETROIT,MI,Detroit
26163537200,26163537200.0,MI,DETROIT,MI,Detroit
26163545400,26163545400.0,MI,DETROIT,MI,Detroit
26125192800,26125192800.0,MI,ROCHESTER,MI,Rochester Hills
26125192800,26125192800.0,MI,AUBURN HILLS,MI,Rochester Hills
26065004000,26065004000.0,MI,EAST LANSING,MI,Lansing
26065004000,26065004000.0,MI,LANSING,MI,Lansing
26065003801,26065003801.0,MI,EAST LANSING,MI,Lansing
26065003801,26065003801.0,MI,LANSING,MI,Lansing
26065005202,26065005202.0,MI,HOLT,MI,Lansing
26065005202,26065005202.0,MI,LANSING,MI,Lansing
26065003400,26065003400.0,MI,LANSING,MI,Lansing
26077000202,26077000202.0,MI,KALAMAZOO,MI,Kalamazoo
26081011600,26081011600.0,MI,GRAND RAPIDS,MI,Grand Rapids
26081011600,26081011600.0,MI,GRAND RAPIDS,MI,Grand Rapids
26081011600,26081011600.0,MI,GRAND RAPIDS,MI,Grand Rapids
26081012605,26081012605.0,MI,GRAND RAPIDS,MI,Grand Rapids
26081012605,26081012605.0,MI,GRAND RAPIDS,MI,Grand Rapids
26081011801,26081011801.0,MI,GRAND RAPIDS,MI,Grand Rapids
19153010500,19153010500.0,IA,ANKENY,IA,Des Moines
19153010500,19153010500.0,IA,ANKENY,IA,Des Moines
19153010500,19153010500.0,IA,DES MOINES,IA,Des Moines
19153011028,19153011028.0,IA,CUMMING,IA,Des Moines
19153011028,19153011028.0,IA,WEST DES MOINES,IA,Des Moines
19153011028,19153011028.0,IA,DES MOINES,IA,Des Moines
19013002604,19013002604.0,IA,CEDAR FALLS,IA,Waterloo
19013002604,19013002604.0,IA,DENVER,IA,Waterloo
19013002604,19013002604.0,IA,JANESVILLE,IA,Waterloo
19013002604,19013002604.0,IA,WATERLOO,IA,Waterloo
19013003002,19013003002.0,IA,CEDAR FALLS,IA,Waterloo
19013003002,19013003002.0,IA,HUDSON,IA,Waterloo
19013003002,19013003002.0,IA,LA PORTE CITY,IA,Waterloo
19013003002,19013003002.0,IA,REINBECK,IA,Waterloo
19013003002,19013003002.0,IA,TRAER,IA,Waterloo
19013003002,19013003002.0,IA,WATERLOO,IA,Waterloo
19193003300,19193003300.0,IA,LAWTON,IA,Sioux City
19193003300,19193003300.0,IA,SERGEANT BLUFF,IA,Sioux City
19193003300,19193003300.0,IA,SIOUX CITY,IA,Sioux City
19193003300,19193003300.0,IA,SIOUX CITY,IA,Sioux City
19103010400,19103010400.0,IA,HILLS,IA,Iowa City
19103010400,19103010400.0,IA,IOWA CITY,IA,Iowa City
19103010400,19103010400.0,IA,IOWA CITY,IA,Iowa City
19103010400,19103010400.0,IA,KALONA,IA,Iowa City
19103010400,19103010400.0,IA,OXFORD,IA,Iowa City
19103010400,19103010400.0,IA,PARNELL,IA,Iowa City
19103010400,19103010400.0,IA,RIVERSIDE,IA,Iowa City
19103010400,19103010400.0,IA,TIFFIN,IA,Iowa City
19103010400,19103010400.0,IA,WELLMAN,IA,Iowa City
19113000300,19113000300.0,IA,MARION,IA,Cedar Rapids
19113000300,19113000300.0,IA,CEDAR RAPIDS,IA,Cedar Rapids
19113000500,19113000500.0,IA,MARION,IA,Cedar Rapids
19113000500,19113000500.0,IA,CEDAR RAPIDS,IA,Cedar Rapids
19113000600,19113000600.0,IA,MARION,IA,Cedar Rapids
19113000600,19113000600.0,IA,CEDAR RAPIDS,IA,Cedar Rapids
19113000600,19113000600.0,IA,CEDAR RAPIDS,IA,Cedar Rapids
55133203804,55133203804.0,WI,DELAFIELD,WI,Waukesha
55133203804,55133203804.0,WI,MUKWONAGO,WI,Waukesha
55133203804,55133203804.0,WI,WALES,WI,Waukesha
55133203804,55133203804.0,WI,WAUKESHA,WI,Waukesha
55133203804,55133203804.0,WI,WAUKESHA,WI,Waukesha
55133202902,55133202902.0,WI,BROOKFIELD,WI,Waukesha
55133202902,55133202902.0,WI,NEW BERLIN,WI,Waukesha
55133202902,55133202902.0,WI,WAUKESHA,WI,Waukesha
55059002700,55059002700.0,WI,BRISTOL,WI,Kenosha
55059002700,55059002700.0,WI,KENOSHA,WI,Kenosha
55059002700,55059002700.0,WI,KENOSHA,WI,Kenosha
55059002700,55059002700.0,WI,PLEASANT PRAIRIE,WI,Kenosha
55059002700,55059002700.0,WI,SALEM,WI,Kenosha
55059002602,55059002602.0,WI,KENOSHA,WI,Kenosha
55059002602,55059002602.0,WI,PLEASANT PRAIRIE,WI,Kenosha
55079110100,55079110100.0,WI,MILWAUKEE,WI,Milwaukee
55079110100,55079110100.0,WI,MILWAUKEE,WI,Milwaukee
55079110100,55079110100.0,WI,MILWAUKEE,WI,Milwaukee
55079120400,55079120400.0,WI,MILWAUKEE,WI,Milwaukee
55079120400,55079120400.0,WI,MILWAUKEE,WI,Milwaukee
55079120202,55079120202.0,WI,MILWAUKEE,WI,Milwaukee
55079120202,55079120202.0,WI,MILWAUKEE,WI,Milwaukee
55101001505,55101001505.0,WI,RACINE,WI,Racine
55101001504,55101001504.0,WI,RACINE,WI,Racine
55101000100,55101000100.0,WI,RACINE,WI,Racine
55025011000,55025011000.0,WI,MIDDLETON,WI,Madison
55025011000,55025011000.0,WI,MADISON,WI,Madison
55025011000,55025011000.0,WI,MADISON,WI,Madison
55009020704,55009020704.0,WI,DE PERE,WI,Green Bay
55009020704,55009020704.0,WI,GREEN BAY,WI,Green Bay
55009020704,55009020704.0,WI,GREEN BAY,WI,Green Bay
55087013300,55087013300.0,WI,DE PERE,WI,Appleton
55087013300,55087013300.0,WI,KAUKAUNA,WI,Appleton
55087013300,55087013300.0,WI,WRIGHTSTOWN,WI,Appleton
55087013300,55087013300.0,WI,APPLETON,WI,Appleton
55087012901,55087012901.0,WI,KAUKAUNA,WI,Appleton
55087012901,55087012901.0,WI,SEYMOUR,WI,Appleton
55087012901,55087012901.0,WI,APPLETON,WI,Appleton
55009020100,55009020100.0,WI,LUXEMBURG,WI,Green Bay
55009020100,55009020100.0,WI,NEW FRANKEN,WI,Green Bay
55009020100,55009020100.0,WI,GREEN BAY,WI,Green Bay
55009021302,55009021302.0,WI,GREEN BAY,WI,Green Bay
55009021302,55009021302.0,WI,GREEN BAY,WI,Green Bay
27137010200,27137010200.0,MN,ESKO,MN,Duluth
27137010200,27137010200.0,MN,DULUTH,MN,Duluth
27137010200,27137010200.0,MN,DULUTH,MN,Duluth
27137010100,27137010100.0,MN,DULUTH,MN,Duluth
27137010300,27137010300.0,MN,DULUTH,MN,Duluth
27137010300,27137010300.0,MN,DULUTH,MN,Duluth
27109002200,27109002200.0,MN,ROCHESTER,MN,Rochester
27109002200,27109002200.0,MN,ROCHESTER,MN,Rochester
27109002200,27109002200.0,MN,BYRON,MN,Rochester
27109002200,27109002200.0,MN,HAYFIELD,MN,Rochester
27109002200,27109002200.0,MN,KASSON,MN,Rochester
27109002200,27109002200.0,MN,STEWARTVILLE,MN,Rochester
27109000903,27109000903.0,MN,ROCHESTER,MN,Rochester
27109000903,27109000903.0,MN,EYOTA,MN,Rochester
46099010404,46099010404.0,SD,BRANDON,SD,Sioux Falls
46099010404,46099010404.0,SD,CROOKS,SD,Sioux Falls
46099010404,46099010404.0,SD,GARRETSON,SD,Sioux Falls
46099010404,46099010404.0,SD,HARTFORD,SD,Sioux Falls
46099010404,46099010404.0,SD,RENNER,SD,Sioux Falls
46099010404,46099010404.0,SD,SIOUX FALLS,SD,Sioux Falls
46099010404,46099010404.0,SD,SIOUX FALLS,SD,Sioux Falls
46099010404,46099010404.0,SD,SIOUX FALLS,SD,Sioux Falls
46099010404,46099010404.0,SD,SIOUX FALLS,SD,Sioux Falls
46099010406,46099010406.0,SD,HARTFORD,SD,Sioux Falls
46099010406,46099010406.0,SD,SIOUX FALLS,SD,Sioux Falls
46099010406,46099010406.0,SD,SIOUX FALLS,SD,Sioux Falls
46099010401,46099010401.0,SD,SIOUX FALLS,SD,Sioux Falls
46099010401,46099010401.0,SD,SIOUX FALLS,SD,Sioux Falls
46103010903,46103010903.0,SD,RAPID CITY,SD,Rapid City
46103010903,46103010903.0,SD,BOX ELDER,SD,Rapid City
38017010109,38017010109.0,ND,WEST FARGO,ND,Fargo
38017010109,38017010109.0,ND,FARGO,ND,Fargo
30111001401,30111001401.0,MT,LAUREL,MT,Billings
30111001401,30111001401.0,MT,MOLT,MT,Billings
30111001401,30111001401.0,MT,PARK CITY,MT,Billings
30111001401,30111001401.0,MT,BILLINGS,MT,Billings
30111001401,30111001401.0,MT,BILLINGS,MT,Billings
30063000400,30063000400.0,MT,MISSOULA,MT,Missoula
30063000400,30063000400.0,MT,MISSOULA,MT,Missoula
30063000400,30063000400.0,MT,MISSOULA,MT,Missoula
30063000901,30063000901.0,MT,MISSOULA,MT,Missoula
30063000901,30063000901.0,MT,MISSOULA,MT,Missoula
30063001400,30063001400.0,MT,MISSOULA,MT,Missoula
30063001400,30063001400.0,MT,MISSOULA,MT,Missoula
30063001400,30063001400.0,MT,MISSOULA,MT,Missoula
30063001400,30063001400.0,MT,BONNER,MT,Missoula
30063001400,30063001400.0,MT,CLINTON,MT,Missoula
30063001400,30063001400.0,MT,FLORENCE,MT,Missoula
17031803612,17031803612.0,IL,ARLINGTON HEIGHTS,IL,Arlington Heights
17031804606,17031804606.0,IL,ELK GROVE VILLAGE,IL,Schaumburg
17031804606,17031804606.0,IL,ROSELLE,IL,Schaumburg
17031804606,17031804606.0,IL,SCHAUMBURG,IL,Schaumburg
17097861603,17097861603.0,IL,GRAYSLAKE,IL,Waukegan
17097861603,17097861603.0,IL,GURNEE,IL,Waukegan
17097861603,17097861603.0,IL,LIBERTYVILLE,IL,Waukegan
17031804102,17031804102.0,IL,PALATINE,IL,Schaumburg
17031804102,17031804102.0,IL,SCHAUMBURG,IL,Schaumburg
17031810400,17031810400.0,IL,PARK RIDGE,IL,Chicago
17031810400,17031810400.0,IL,CHICAGO,IL,Chicago
17031810400,17031810400.0,IL,CHICAGO,IL,Chicago
17097860600,17097860600.0,IL,WAUKEGAN,IL,Waukegan
17097860600,17097860600.0,IL,ZION,IL,Waukegan
17097861701,17097861701.0,IL,WAUKEGAN,IL,Waukegan
17089850600,17089850600.0,IL,DUNDEE,IL,Elgin
17089850600,17089850600.0,IL,ELGIN,IL,Elgin
17089850600,17089850600.0,IL,ELGIN,IL,Elgin
17089850600,17089850600.0,IL,GILBERTS,IL,Elgin
17031804715,17031804715.0,IL,HOFFMAN ESTATES,IL,Schaumburg
17031804715,17031804715.0,IL,SCHAUMBURG,IL,Schaumburg
17031804706,17031804706.0,IL,HOFFMAN ESTATES,IL,Schaumburg
17031804706,17031804706.0,IL,SCHAUMBURG,IL,Schaumburg
17031804706,17031804706.0,IL,SCHAUMBURG,IL,Schaumburg
17031804714,17031804714.0,IL,HOFFMAN ESTATES,IL,Schaumburg
17031804714,17031804714.0,IL,HOFFMAN ESTATES,IL,Schaumburg
17031804714,17031804714.0,IL,SCHAUMBURG,IL,Schaumburg
17197883307,17197883307.0,IL,ELWOOD,IL,Joliet
17197883307,17197883307.0,IL,JOLIET,IL,Joliet
17197883307,17197883307.0,IL,MANHATTAN,IL,Joliet
17197883100,17197883100.0,IL,ELWOOD,IL,Joliet
17197883100,17197883100.0,IL,JOLIET,IL,Joliet
17197883100,17197883100.0,IL,JOLIET,IL,Joliet
17197882300,17197882300.0,IL,JOLIET,IL,Joliet
17197882300,17197882300.0,IL,JOLIET,IL,Joliet
17197882300,17197882300.0,IL,NEW LENOX,IL,Joliet
17197882900,17197882900.0,IL,JOLIET,IL,Joliet
17043846411,17043846411.0,IL,AURORA,IL,Aurora
17043846411,17043846411.0,IL,NAPERVILLE,IL,Aurora
17197880417,17197880417.0,IL,PLAINFIELD,IL,Joliet
17197880417,17197880417.0,IL,PLAINFIELD,IL,Joliet
17197880310,17197880310.0,IL,NAPERVILLE,IL,Naperville
17197880310,17197880310.0,IL,PLAINFIELD,IL,Naperville
17031351500,17031351500.0,IL,CHICAGO,IL,Chicago
17031351500,17031351500.0,IL,CHICAGO,IL,Chicago
17031380500,17031380500.0,IL,CHICAGO,IL,Chicago
17031381500,17031381500.0,IL,CHICAGO,IL,Chicago
17031381500,17031381500.0,IL,CHICAGO,IL,Chicago
17031340600,17031340600.0,IL,CHICAGO,IL,Chicago
17031340600,17031340600.0,IL,CHICAGO,IL,Chicago
17031280900,17031280900.0,IL,CHICAGO,IL,Chicago
17031271800,17031271800.0,IL,CHICAGO,IL,Chicago
17031280800,17031280800.0,IL,CHICAGO,IL,Chicago
17031350400,17031350400.0,IL,CHICAGO,IL,Chicago
17031841000,17031841000.0,IL,CHICAGO,IL,Chicago
17031690500,17031690500.0,IL,CHICAGO,IL,Chicago
17031690500,17031690500.0,IL,CHICAGO,IL,Chicago
17031770902,17031770902.0,IL,CHICAGO,IL,Chicago
17031770902,17031770902.0,IL,HARWOOD HEIGHTS,IL,Chicago
17201003711,17201003711.0,IL,DAVIS JUNCTION,IL,Rockford
17201003711,17201003711.0,IL,STILLMAN VALLEY,IL,Rockford
17201003711,17201003711.0,IL,ROCKFORD,IL,Rockford
17201003711,17201003711.0,IL,ROCKFORD,IL,Rockford
17201003801,17201003801.0,IL,ROCKTON,IL,Rockford
17201003801,17201003801.0,IL,ROSCOE,IL,Rockford
17201003801,17201003801.0,IL,ROCKFORD,IL,Rockford
17201003801,17201003801.0,IL,ROCKFORD,IL,Rockford
17201003601,17201003601.0,IL,ROCKFORD,IL,Rockford
17201003710,17201003710.0,IL,ROCKFORD,IL,Rockford
17201003710,17201003710.0,IL,ROCKFORD,IL,Rockford
17201003707,17201003707.0,IL,ROCKFORD,IL,Rockford
17143003900,17143003900.0,IL,BRIMFIELD,IL,Peoria
17143003900,17143003900.0,IL,DUNLAP,IL,Peoria
17143003900,17143003900.0,IL,EDELSTEIN,IL,Peoria
17143003900,17143003900.0,IL,EDWARDS,IL,Peoria
17143003900,17143003900.0,IL,ELMWOOD,IL,Peoria
17143003900,17143003900.0,IL,PRINCEVILLE,IL,Peoria
17143003900,17143003900.0,IL,PEORIA,IL,Peoria
17143003402,17143003402.0,IL,CHILLICOTHE,IL,Peoria
17143003402,17143003402.0,IL,DUNLAP,IL,Peoria
17143003402,17143003402.0,IL,PEORIA,IL,Peoria
17143004400,17143004400.0,IL,PEORIA,IL,Peoria
17143004400,17143004400.0,IL,PEORIA,IL,Peoria
17143004400,17143004400.0,IL,PEORIA,IL,Peoria
17143004802,17143004802.0,IL,PEORIA,IL,Peoria
17143004802,17143004802.0,IL,PEORIA,IL,Peoria
17143004802,17143004802.0,IL,PEORIA,IL,Peoria
17113000504,17113000504.0,IL,BLOOMINGTON,IL,Bloomington
17113000504,17113000504.0,IL,NORMAL,IL,Bloomington
17113005400,17113005400.0,IL,BLOOMINGTON,IL,Bloomington
17113005400,17113005400.0,IL,BLOOMINGTON,IL,Bloomington
17113005400,17113005400.0,IL,DOWNS,IL,Bloomington
17113005400,17113005400.0,IL,HEYWORTH,IL,Bloomington
17113005400,17113005400.0,IL,LE ROY,IL,Bloomington
17113006000,17113006000.0,IL,BLOOMINGTON,IL,Bloomington
17113006000,17113006000.0,IL,ATLANTA,IL,Bloomington
17113006000,17113006000.0,IL,DANVERS,IL,Bloomington
17113006000,17113006000.0,IL,HEYWORTH,IL,Bloomington
17113006000,17113006000.0,IL,MC LEAN,IL,Bloomington
17113006000,17113006000.0,IL,MINIER,IL,Bloomington
17113006000,17113006000.0,IL,STANFORD,IL,Bloomington
17115002300,17115002300.0,IL,CERRO GORDO,IL,Decatur
17115002300,17115002300.0,IL,DALTON CITY,IL,Decatur
17115002300,17115002300.0,IL,LOVINGTON,IL,Decatur
17115002300,17115002300.0,IL,ARGENTA,IL,Decatur
17115002300,17115002300.0,IL,DECATUR,IL,Decatur
17115002901,17115002901.0,IL,DECATUR,IL,Decatur
17115002901,17115002901.0,IL,FORSYTH,IL,Decatur
17115002901,17115002901.0,IL,OREANA,IL,Decatur
17115002901,17115002901.0,IL,WARRENSBURG,IL,Decatur
17167000700,17167000700.0,IL,SPRINGFIELD,IL,Springfield
17167002700,17167002700.0,IL,SPRINGFIELD,IL,Springfield
17167002700,17167002700.0,IL,SPRINGFIELD,IL,Springfield
17167002801,17167002801.0,IL,SPRINGFIELD,IL,Springfield
17167003801,17167003801.0,IL,SPRINGFIELD,IL,Springfield
17167003801,17167003801.0,IL,SPRINGFIELD,IL,Springfield
29183312095,29183312095.0,MO,O FALLON,MO,O'Fallon
29183312095,29183312095.0,MO,WENTZVILLE,MO,O'Fallon
29037060100,29037060100.0,MO,BELTON,MO,Kansas City
29095019300,29095019300.0,MO,BLUE SPRINGS,MO,Independence
29165030600,29165030600.0,MO,CAMDEN POINT,MO,Kansas City
29165030600,29165030600.0,MO,PLATTE CITY,MO,Kansas City
29165030600,29165030600.0,MO,SMITHVILLE,MO,Kansas City
29165030600,29165030600.0,MO,KANSAS CITY,MO,Kansas City
29165030600,29165030600.0,MO,DEARBORN,MO,Kansas City
29165030600,29165030600.0,MO,EDGERTON,MO,Kansas City
29165030600,29165030600.0,MO,TRIMBLE,MO,Kansas City
29095015100,29095015100.0,MO,INDEPENDENCE,MO,Independence
29095015100,29095015100.0,MO,INDEPENDENCE,MO,Independence
29095015100,29095015100.0,MO,INDEPENDENCE,MO,Independence
29047021900,29047021900.0,MO,KEARNEY,MO,Kansas City
29047021900,29047021900.0,MO,SMITHVILLE,MO,Kansas City
29047021900,29047021900.0,MO,KANSAS CITY,MO,Kansas City
29047021900,29047021900.0,MO,TRIMBLE,MO,Kansas City
29037060302,29037060302.0,MO,PECULIAR,MO,Lee's Summit
29037060302,29037060302.0,MO,PLEASANT HILL,MO,Lee's Summit
29037060302,29037060302.0,MO,RAYMORE,MO,Lee's Summit
29095988300,29095988300.0,MO,LEES SUMMIT,MO,Lee's Summit
29095988300,29095988300.0,MO,LEES SUMMIT,MO,Lee's Summit
29095988300,29095988300.0,MO,KANSAS CITY,MO,Lee's Summit
29095988300,29095988300.0,MO,KANSAS CITY,MO,Lee's Summit
29095018100,29095018100.0,MO,LEES SUMMIT,MO,Kansas City
29095018100,29095018100.0,MO,KANSAS CITY,MO,Kansas City
29095013504,29095013504.0,MO,LEES SUMMIT,MO,Kansas City
29095013504,29095013504.0,MO,KANSAS CITY,MO,Kansas City
29095018200,29095018200.0,MO,LEES SUMMIT,MO,Kansas City
29095018200,29095018200.0,MO,KANSAS CITY,MO,Kansas City
29095004400,29095004400.0,MO,KANSAS CITY,MO,Kansas City
29095005500,29095005500.0,MO,KANSAS CITY,MO,Kansas City
29095005500,29095005500.0,MO,KANSAS CITY,MO,Kansas City
29095005400,29095005400.0,MO,KANSAS CITY,MO,Kansas City
29095005400,29095005400.0,MO,KANSAS CITY,MO,Kansas City
29047022100,29047022100.0,MO,KANSAS CITY,MO,Kansas City
29047022100,29047022100.0,MO,KANSAS CITY,MO,Kansas City
29047022100,29047022100.0,MO,RIVERSIDE,MO,Kansas City
29095012802,29095012802.0,MO,KANSAS CITY,MO,Kansas City
29165030101,29165030101.0,MO,RIVERSIDE,MO,Kansas City
29165030101,29165030101.0,MO,KANSAS CITY,MO,Kansas City
29165030101,29165030101.0,MO,KANSAS CITY,MO,Kansas City
29021002700,29021002700.0,MO,AGENCY,MO,St. Joseph
29021002700,29021002700.0,MO,COSBY,MO,St. Joseph
29021002700,29021002700.0,MO,EASTON,MO,St. Joseph
29021002700,29021002700.0,MO,EDGERTON,MO,St. Joseph
29021002700,29021002700.0,MO,GOWER,MO,St. Joseph
29021002700,29021002700.0,MO,STEWARTSVILLE,MO,St. Joseph
29021002700,29021002700.0,MO,SAINT JOSEPH,MO,St. Joseph
29021002700,29021002700.0,MO,SAINT JOSEPH,MO,St. Joseph
29021002900,29021002900.0,MO,DEARBORN,MO,St. Joseph
29021002900,29021002900.0,MO,FAUCETT,MO,St. Joseph
29021002900,29021002900.0,MO,SAINT JOSEPH,MO,St. Joseph
29021002200,29021002200.0,MO,SAINT JOSEPH,MO,St. Joseph
29021002200,29021002200.0,MO,SAINT JOSEPH,MO,St. Joseph
29021002200,29021002200.0,MO,SAINT JOSEPH,MO,St. Joseph
29019001702,29019001702.0,MO,ASHLAND,MO,Columbia
29019001702,29019001702.0,MO,HARTSBURG,MO,Columbia
29019001702,29019001702.0,MO,COLUMBIA,MO,Columbia
29019001702,29019001702.0,MO,COLUMBIA,MO,Columbia
29019001602,29019001602.0,MO,COLUMBIA,MO,Columbia
29019001602,29019001602.0,MO,COLUMBIA,MO,Columbia
29019001602,29019001602.0,MO,CENTRALIA,MO,Columbia
29077004201,29077004201.0,MO,BROOKLINE,MO,Springfield
29077004201,29077004201.0,MO,SPRINGFIELD,MO,Springfield
29077004102,29077004102.0,MO,BROOKLINE,MO,Springfield
29077004102,29077004102.0,MO,SPRINGFIELD,MO,Springfield
29077004102,29077004102.0,MO,SPRINGFIELD,MO,Springfield
20045001500,20045001500.0,KS,LAWRENCE,KS,Lawrence
20045001500,20045001500.0,KS,LAWRENCE,KS,Lawrence
20045001500,20045001500.0,KS,LECOMPTON,KS,Lawrence
20177003901,20177003901.0,KS,LECOMPTON,KS,Topeka
20177003901,20177003901.0,KS,BERRYTON,KS,Topeka
20177003901,20177003901.0,KS,TECUMSEH,KS,Topeka
20177003901,20177003901.0,KS,TOPEKA,KS,Topeka
20177003901,20177003901.0,KS,TOPEKA,KS,Topeka
20177003901,20177003901.0,KS,TOPEKA,KS,Topeka
20091053801,20091053801.0,KS,OLATHE,KS,Olathe
20091053801,20091053801.0,KS,SPRING HILL,KS,Olathe
20209040800,20209040800.0,KS,KANSAS CITY,KS,Kansas City
20209040800,20209040800.0,KS,KANSAS CITY,KS,Kansas City
20209041800,20209041800.0,KS,KANSAS CITY,KS,Kansas City
20209041800,20209041800.0,KS,KANSAS CITY,KS,Kansas City
20209042501,20209042501.0,KS,KANSAS CITY,KS,Kansas City
20209043000,20209043000.0,KS,KANSAS CITY,KS,Kansas City
20209040300,20209040300.0,KS,KANSAS CITY,KS,Kansas City
20091052201,20091052201.0,KS,KANSAS CITY,KS,Overland Park
20091052201,20091052201.0,KS,SHAWNEE,KS,Overland Park
20209044004,20209044004.0,KS,KANSAS CITY,KS,Kansas City
20091051700,20091051700.0,KS,LEAWOOD,KS,Overland Park
20177003400,20177003400.0,KS,TOPEKA,KS,Topeka
20177003400,20177003400.0,KS,TOPEKA,KS,Topeka
20177003301,20177003301.0,KS,TOPEKA,KS,Topeka
20173010116,20173010116.0,KS,BENTON,KS,Wichita
20173010116,20173010116.0,KS,KECHI,KS,Wichita
20173010116,20173010116.0,KS,VALLEY CENTER,KS,Wichita
20173010116,20173010116.0,KS,WICHITA,KS,Wichita
20173010116,20173010116.0,KS,WICHITA,KS,Wichita
20173006600,20173006600.0,KS,DERBY,KS,Wichita
20173006600,20173006600.0,KS,WICHITA,KS,Wichita
20173006600,20173006600.0,KS,WICHITA,KS,Wichita
20173006600,20173006600.0,KS,WICHITA,KS,Wichita
20173006600,20173006600.0,KS,WICHITA,KS,Wichita
20173010111,20173010111.0,KS,WICHITA,KS,Wichita
20173010111,20173010111.0,KS,WICHITA,KS,Wichita
31109010202,31109010202.0,NE,CERESCO,NE,Lincoln
31109010202,31109010202.0,NE,VALPARAISO,NE,Lincoln
31109010202,31109010202.0,NE,DAVEY,NE,Lincoln
31109010202,31109010202.0,NE,DENTON,NE,Lincoln
