 ZIP Code,Year,AnnualChange (%),HPI,HPI with 1990 base,HPI with 2000 base,tract,usps_zip_pref_city,usps_zip_pref_state,res_ratio,bus_ratio,oth_ratio,tot_ratio
75706,2017,14.01,121.85,.,.,48423001601,TYLER,TX,0.364649334,0.552511416,0.307692308,0.372007366
75771,2017,6.01,224.24,.,164.24,48423001601,LINDALE,TX,0.002221998,0,0,0.002096836
76006,2017,9.5,294.98,180.75,146.69,48439113116,ARLINGTON,TX,0.153118592,0.027827648,0.158425832,0.146033489
76010,2017,17.99,221.76,310.92,196.19,48439113002,ARLINGTON,TX,0,0.053790984,0.006734007,0.004670058
76011,2017,17.37,273.81,199.99,162.7,48439113002,ARLINGTON,TX,0,0.279367216,0.04270786,0.052857388
76013,2017,9.73,415.14,222.79,169.35,48439111545,ARLINGTON,TX,0,0.001954079,0.002124646,0.000375456
76015,2017,18.04,363.29,240.07,175.16,48439111545,ARLINGTON,TX,0.006902899,0.000496278,0,0.005302503
76016,2017,11.68,430.92,212.99,168.26,48439111545,ARLINGTON,TX,0.081149482,0.177474403,0.363636364,0.090233627
76028,2017,9.78,326.81,244.07,170.32,48439111301,BURLESON,TX,0.018906727,0.010622887,0.008264463,0.018151465
76028,2017,9.78,326.81,244.07,170.32,48439111016,BURLESON,TX,0.118747512,0.100917431,0.096418733,0.117134618
76036,2017,12.26,216.2,249.76,168.73,48439111008,CROWLEY,TX,0.317057149,0.152616279,0.456521739,0.311512415
76036,2017,12.26,216.2,249.76,168.73,48439111016,CROWLEY,TX,0.04722283,0.018895349,0.008695652,0.045283535
76051,2017,8.72,499.47,255.84,193.29,48113020000,GRAPEVINE,TX,0,0.013983629,0.01399177,0.002108861
76060,2017,8.04,172.68,194.6,155.58,48439111301,KENNEDALE,TX,0.000219732,0,0,0.000180115
76063,2017,10.57,285.45,219.8,165.96,48439111301,MANSFIELD,TX,0.073333996,0.060994683,0.074024226,0.072192748
76106,2017,21.71,191.16,.,.,48439105006,FORT WORTH,TX,0.006756757,0.171323529,0.02278275,0.023807857
76111,2017,12.04,280.54,.,214,48439105006,FORT WORTH,TX,0.010026205,0.086287625,0.024630542,0.02132157
76114,2017,18.94,287.31,.,225.21,48439110500,FORT WORTH,TX,0.317387081,0.32892057,0.187643021,0.31409279
76114,2017,18.94,287.31,.,225.21,48439110401,FORT WORTH,TX,0.002428363,0.035641548,0.013729977,0.005155013
76135,2017,12.72,239.5,255.2,184.62,48439110401,FORT WORTH,TX,0.23895497,0.446756426,0.181222707,0.2523618
76137,2017,14.76,286.95,224.62,171.12,48439105006,FORT WORTH,TX,0.005650422,0.221214869,0.072215422,0.016891762
76140,2017,10.99,252.02,.,190.68,48439111301,FORT WORTH,TX,0.090909091,0.070069204,0.148387097,0.090473545
76208,2017,7.48,221.13,223.7,166.58,48121020506,DENTON,TX,0.089491274,0.322469983,0.380062305,0.10911271
76210,2017,10.34,208.29,200.09,158.08,48121021409,DENTON,TX,0.178060961,0.043041607,0.023041475,0.169361794
76227,2017,10.08,234.06,.,170.62,48121020205,AUBREY,TX,0.054917502,0.015564202,0.022346369,0.05350884
76266,2017,10.36,243.71,.,170.51,48121020205,SANGER,TX,0.033268991,0.003846154,0,0.031259934
76305,2017,8.06,139.38,.,.,48485011200,WICHITA FALLS,TX,0.274631497,0.182352941,0.3125,0.269670959
76306,2017,3.84,161.68,.,144.37,48485011200,WICHITA FALLS,TX,0.056839559,0.028526149,0.543981481,0.079482657
76705,2017,13.86,227.18,.,184.33,48309001700,WACO,TX,0.179845846,0.155940594,0.405737705,0.182222517
